LowerBound_X,LowerBound_Y,UpperBound_X,UpperBound_Y,Position_X,Position_Y
28076.06303,-575.3032599999999,28085.06303,-564.3032599999999,28080.06303,-569.8032599999999
27288.260560000002,668.21206,27305.573060000002,680.21206,27304.760560000002,668.21206
27439.373839999997,666.23113,27456.686339999997,678.23113,27439.186339999997,678.23113
26634.00629,438.05365,26659.32566,464.70072000000005,26646.16598,451.14482000000004
28177.95763,411.61385,28181.45763,471.61385,28179.95763,411.61385
26820.38426,203.48322,26877.384260000003,232.48322000000002,26848.384260000003,217.98322000000002
28774.7549,-398.65202,28800.074269999997,-372.00495,28786.91458,-385.09612000000004
27851.452230000003,952.3648199999999,27910.452230000003,982.3648199999999,27850.452230000003,982.3648199999999
27737.20625,486.48135,27806.56959,556.8447,27771.387919999997,521.6630200000001
26706.97256,330.2882,26727.72256,345.4782,26727.72256,330.2882
28819.65878,-429.73597,28829.65878,-419.73597,28824.15878,-424.73597
28081.19443,-308.44608999999997,28091.19443,-298.44608999999997,28085.69443,-303.44608999999997
26838.86507,351.95828,26842.36507,411.95828,26839.36507,411.95828
26879.384260000003,195.98322,26920.284260000004,205.98322,26878.384260000003,200.98322
27624.47576,-561.34732,27649.906810000004,-537.31739,27623.47576,-548.19239
28337.14005,-333.80077,28366.04005,-323.80077,28336.14005,-328.80077
28183.52701,-516.8532799999999,28212.427010000003,-506.85328,28182.52701,-511.85328
27759.965989999997,399.2596,27785.28536,425.90667,27772.125669999998,412.35077
26585.28668,-1030.01211,26610.84825,-1006.7526300000001,26597.5886,-1020.93215
28760.49796,-417.48066,28781.24796,-402.29066,28781.24796,-417.48066
28331.85255,-335.80077,28340.85255,-324.80077,28335.85255,-330.30077
26802.171019999998,390.1245,26822.921019999998,405.3145,26801.171019999998,405.3145
27113.99782,-477.95083,27155.405260000003,-435.54339000000004,27112.98833,-456.74710999999996
27855.685169999997,841.1969300000001,27880.4005,861.82332,27867.4142,851.5314099999999
27937.806139999997,-1209.78352,27982.806139999997,-1186.78352,27959.806139999997,-1198.28352
26519.07268,-365.01335,26544.39205,-338.36627999999996,26531.232359999998,-351.92217
27290.56653,-285.88305,27311.56653,-263.88305,27300.56653,-274.88305
26818.49338,560.17749,26877.49338,564.67749,26817.49338,561.67749
26888.366110000003,-1082.64447,26913.92768,-1059.38499,26900.625760000003,-1068.46495
27694.391010000003,-174.98322,27718.939830000003,-151.01582,27694.417510000003,-162.99953
26594.59455,504.88027,26620.24161,531.19964,26607.15044,518.03995
26656.84825,233.3196,26682.49531,259.63897000000003,26668.93942,246.47928
27589.120160000002,307.95272,27660.020160000004,317.95272,27660.020160000004,312.95272
26342.784490000002,-517.22212,26371.68449,-507.22212,26341.784490000002,-512.22212
26141.06894,-461.56624000000005,26166.38831,-434.91917,26153.22863,-448.47507
28060.03457,-537.82213,28085.353939999997,-511.17506,28072.194260000004,-524.26623
28085.6049,-294.19371,28110.92427,-267.54663999999997,28097.76459,-280.63782000000003
27485.250780000002,-681.21535,27510.89785,-654.89598,27497.34196,-668.05566
26857.86469,-1060.11869,26916.86469,-1030.11869,26856.86469,-1030.11869
26612.47693,-946.7609699999999,26638.0385,-923.5014800000001,26624.77885,-937.68101
26585.531219999997,-1164.08925,26611.09279,-1140.8297699999998,26597.790869999997,-1149.90973
28823.73897,617.03515,28858.63897,627.03515,28858.63897,622.03515
26176.13684,-800.84165,26191.13684,-784.84165,26175.13684,-800.84165
28089.952839999998,197.90498,28130.952839999998,202.40498,28088.952839999998,199.40498
27627.43505,-490.2253,27660.83568,-455.64165,27639.18505,-490.2253
28740.818160000003,-536.92714,28750.818160000003,-526.92714,28745.318160000003,-531.92714
26492.449119999997,-946.7609699999999,26518.0107,-923.5014800000001,26504.75104,-937.68101
27722.61071,433.08218,27736.800710000003,454.83218,27721.61071,433.08218
26701.25042,-599.90698,26710.25042,-570.00698,26705.25042,-570.00698
26169.04723,-364.20951,26197.04723,-306.20951,26182.54723,-335.20951
28076.94822,555.89098,28085.94822,566.89098,28080.94822,561.39098
28257.75053,-599.70326,28266.75053,-569.8032599999999,28261.75053,-599.70326
28258.63572,531.49098,28267.63572,561.39098,28262.63572,531.49098
28818.45147,729.03515,28827.45147,740.03515,28822.45147,734.53515
26741.33105,-1082.64447,26766.89262,-1059.38499,26753.5907,-1068.46495
26612.61388,-999.06934,26638.17545,-975.80986,26624.87353,-984.8898199999999
26508.17691,204.15306999999999,26536.94016,235.03456,26525.0991,230.94142000000002
28429.84884,-599.8032599999999,28433.34884,-569.8032599999999,28430.34884,-569.8032599999999
26345.12128,-270.6489,26402.12128,-241.6489,26373.12128,-256.1489
26517.959609999998,-605.40698,26526.959609999998,-594.40698,26521.959609999998,-599.90698
28240.33368,-276.92692,28254.523680000002,-255.17692000000002,28239.33368,-276.92692
26989.67636,388.1332,26993.17636,448.1332,26990.17636,448.1332
27642.7255,960.93938,27677.7255,984.93938,27659.7255,972.93938
27261.96027,-285.93227,27286.5091,-261.96487,27285.482589999996,-273.94855
28334.04005,-450.30077,28337.54005,-390.30077,28336.04005,-450.30077
28029.29125,-426.34317000000004,28058.29125,-421.84317000000004,28058.29125,-423.34317000000004
28311.34884,-602.8032599999999,28370.34884,-598.3032599999999,28370.34884,-599.8032599999999
28081.35053,-606.3032599999999,28140.25053,-596.3032599999999,28080.35053,-601.3032599999999
26918.692280000003,526.86724,26932.88228,548.61724,26917.692280000003,526.86724
27819.24138,-868.73449,27841.24138,-822.73449,27829.74138,-845.73449
26571.115,-510.20077000000003,26580.115,-450.30077,26575.115,-450.30077
26888.229160000003,-1030.3361,26913.79073,-1007.0766199999999,26900.53108,-1021.2561400000001
26492.7268,-1082.32049,26518.28837,-1059.06101,26504.98645,-1068.14096
28180.427010000003,-450.35328,28183.927010000003,-390.35328,28182.427010000003,-450.35328
27288.260560000002,764.21206,27305.573060000002,776.21206,27304.760560000002,764.21206
26466.16024,238.22967999999997,26491.80731,264.54905,26478.25141,251.38937
26342.68449,-330.72212,26371.68449,-326.22212,26371.68449,-327.72212
26569.8025,-455.80077,26578.8025,-444.80077,26573.8025,-450.30077
26688.241869999998,-245.4614,26698.241869999998,-235.4614,26692.741869999998,-240.4614
28815.17774,-601.4816099999999,28825.17774,-591.4816099999999,28819.67774,-596.4816099999999
28818.17774,-661.8566099999999,28828.17774,-651.8566099999999,28822.67774,-656.8566099999999
26888.387239999996,-999.3933300000001,26913.94881,-976.13385,26900.646889999996,-985.2138
28276.55343,436.39684000000005,28301.8728,463.04391,28288.71312,449.48801
26758.49338,558.17749,26817.39338,568.17749,26817.39338,563.17749
26337.49699,-336.22212,26346.49699,-325.22212,26341.49699,-330.72212
27433.70043,823.39766,27465.41786,856.11508,27448.95768,839.8368300000001
26934.99338,531.7774900000001,26943.99338,561.67749,26938.99338,561.67749
26653.71561,416.13638,26674.46561,431.32638,26652.71561,431.32638
26955.67636,382.9457,26965.67636,392.9457,26960.17636,387.9457
27761.338410000004,252.41079,27786.657769999998,279.05786,27773.498089999997,265.50196
28053.79125,-412.25699,28063.79125,-402.25699,28058.29125,-407.25699
26430.44709,-388.94791000000004,26487.44709,-359.94791000000004,26458.44709,-374.44791000000004
26343.68449,-508.72212,26371.68449,-450.72212,26357.18449,-479.72212
26177.61275,-122.87811,26200.61275,-56.87811,26200.61275,-56.87811
26961.17636,448.1332,26989.17636,506.1332,26974.67636,477.1332
26753.30588,556.17749,26762.30588,567.17749,26757.30588,561.67749
28047.952839999998,262.40497999999997,28076.952839999998,266.90497999999997,28076.952839999998,265.40497999999997
28250.140339999998,196.90498,28259.140339999998,207.90498,28254.140339999998,202.40498
27671.459130000003,-132.9438,27692.459130000003,-110.9438,27681.459130000003,-121.9438
28178.95763,292.70915,28206.95763,350.70915,28192.45763,321.70915
27373.20563,655.96735,27390.51813,667.96735,27389.70563,655.96735
26836.86507,291.95828,26845.86507,351.85828,26840.86507,351.85828
28299.064210000004,418.40072999999995,28321.05534,435.42857000000004,28299.388110000004,435.42857000000004
28074.32322,525.89098,28083.32322,536.89098,28078.32322,531.39098
26590.04084,-472.17734,26610.79084,-456.98734,26610.79084,-472.17734
28140.69443,-242.13359,28199.69443,-237.63359,28139.69443,-240.63359
27541.06012,-206.27805,27576.56012,-180.77805,27576.56012,-180.77805
26245.50564,-300.08316,26273.50564,-242.08316000000002,26259.00564,-271.08316
28429.16134,-575.3032599999999,28438.16134,-564.3032599999999,28433.16134,-569.8032599999999
26522.003569999997,-976.42441,26581.003569999997,-946.42441,26521.003569999997,-946.42441
26462.003569999997,-1141.75954,26521.003569999997,-1111.75954,26461.003569999997,-1111.75954
26467.18781,-585.27946,26483.215640000002,-562.28833,26483.215640000002,-563.61222
28329.22755,-395.80077,28338.22755,-384.80077,28333.22755,-390.30077
26574.615,-510.30077,26578.115,-450.30077,26576.615,-510.30077
28746.27777,-757.03356,28781.27777,-752.53356,28745.27777,-755.53356
26163.04723,-304.20951,26198.04723,-299.70951,26198.04723,-301.20951
26423.25959,-365.44791000000004,26432.25959,-354.44791000000004,26427.25959,-359.94791000000004
26757.115719999998,-575.40698,26766.115719999998,-564.40698,26761.115719999998,-569.90698
26343.68449,-390.72212,26371.68449,-332.72212,26357.18449,-361.72212
28026.29125,-546.34317,28029.79125,-486.34317000000004,28028.29125,-546.34317
26337.272109999998,-605.09448,26347.272109999998,-595.09448,26341.772109999998,-600.09448
26219.91079,-461.56624000000005,26245.23016,-434.91917,26232.07047,-448.47507
28819.15253,554.05059,28828.15253,565.05059,28823.15253,559.55059
26127.04723,-307.70951,26161.94723,-297.70951,26126.04723,-302.70951
26768.22249,-947.08495,26793.784059999998,-923.8254699999999,26780.524409999998,-938.005
26748.929369999998,-276.1489,26757.929369999998,-265.1489,26752.929369999998,-270.6489
26124.16094,-806.06984,26166.58242,-763.11563,26158.838069999998,-776.52923
26447.76947,219.05946,26461.959469999998,240.80946,26461.959469999998,240.80946
27588.82127,135.24972,27657.82127,205.24972,27622.82127,170.24972
28330.54005,-390.20077000000003,28339.54005,-330.30077,28334.54005,-330.30077
26796.28113,526.86724,26810.47113,548.61724,26795.28113,526.86724
26195.54723,-301.20951,26204.54723,-241.30951000000002,26199.54723,-301.20951
28136.952839999998,203.40498,28193.952839999998,232.40498,28164.952839999998,217.90498
26492.74793,-999.06934,26518.3095,-975.80986,26505.00758,-984.8898199999999
26382.64026,-274.81231,26396.83026,-253.06231,26381.64026,-274.81231
28836.39728,537.1338099999999,28857.14728,552.32381,28857.14728,537.1338099999999
26633.15395,299.12153,26658.473319999997,325.7686,26645.31363,312.2127
26821.70119,-97.38768,26845.844680000002,-65.5375,26833.57935,-81.46259
26843.46507,468.45828,26872.36507,478.45828,26842.46507,473.45828
26485.00044,-494.55435,26494.00044,-464.65435,26489.00044,-464.65435
28823.67774,-661.1691099999999,28858.67774,-656.6691099999999,28822.67774,-659.6691099999999
26584.75042,-606.40698,26643.650419999998,-596.40698,26583.75042,-601.40698
28776.09026,556.18601,28786.09026,566.18601,28780.59026,561.18601
27604.020510000002,-718.5176700000001,27663.242619999997,-689.12921,27633.131569999998,-703.82344
28080.35374,232.1516,28105.673110000003,258.79867,28092.513430000003,245.7075
26961.17636,383.6332,26990.17636,388.1332,26960.17636,385.1332
28333.71505,291.70915,28337.21505,351.70915,28335.71505,291.70915
26121.44178,629.96929,26131.44178,639.96929,26125.94178,634.96929
28349.100510000004,387.72,28369.850510000004,402.91,28369.850510000004,387.72
26687.81578,466.31444000000005,26696.81578,477.31444000000005,26691.81578,471.81444000000005
26927.884260000003,260.29572,26937.884260000003,270.29572,26932.384260000003,265.29572
26861.30458,-1164.41324,26886.86615,-1141.15376,26873.56423,-1150.23372
28364.3108,353.12397000000004,28389.63017,379.77103999999997,28376.470489999996,366.67987
26367.18449,-335.53462,26377.18449,-325.53462,26371.68449,-330.53462
28823.67774,-598.1691099999999,28858.67774,-593.6691099999999,28822.67774,-596.6691099999999
28757.93398,537.27233,28778.68398,552.46233,28778.68398,537.27233
28832.42425,-777.46465,28853.17425,-762.27465,28853.17425,-777.46465
28201.25053,-602.8032599999999,28260.25053,-598.3032599999999,28260.25053,-599.8032599999999
26758.49338,531.67749,26815.49338,560.67749,26786.49338,546.17749
28329.22755,-455.80077,28338.22755,-444.80077,28333.22755,-450.30077
28044.67504,-478.29099,28066.66617,-461.26315999999997,28065.34228,-478.29099
28234.65293,220.47133,28248.842930000003,242.22133,28248.842930000003,242.22133
26810.36507,285.45828,26839.265069999998,295.45828,26839.265069999998,290.45828
28054.18545,298.2261,28064.18545,308.2261,28058.68545,303.2261
27740.76644,925.99761,27760.39283,951.71294,27750.10093,938.9839099999999
26336.18449,-510.72212,26345.18449,-450.82212000000004,26340.18449,-450.82212000000004
28144.927010000003,-332.54078,28154.927010000003,-322.54078,28149.427010000003,-327.54078
28259.19443,-270.63358999999997,28262.69443,-240.63359,28259.69443,-240.63359
27439.373839999997,714.23113,27456.686339999997,726.23113,27439.186339999997,726.23113
26509.94464,295.01884,26537.94464,353.01884,26523.44464,324.01884
28198.678369999998,-414.71387999999996,28220.6695,-397.68604,28219.3456,-414.71387999999996
26457.272109999998,-607.71948,26467.272109999998,-597.71948,26461.772109999998,-602.71948
26986.36386,382.6332,26995.36386,393.6332,26990.36386,388.1332
26339.68449,-390.72212,26343.18449,-330.72212,26341.68449,-390.72212
28180.95763,288.61385,28209.95763,293.11385,28209.95763,291.61385
28309.2293,531.39098,28312.7293,561.39098,28311.2293,531.39098
28147.95763,471.61385,28176.95763,476.11385,28176.95763,474.61385
26754.19676,226.98322000000002,26763.19676,237.98322000000002,26758.19676,232.48322000000002
26127.04723,-304.20951,26162.04723,-299.70951,26162.04723,-301.20951
26801.23554,-1164.41324,26826.79711,-1141.15376,26813.49519,-1150.23372
26134.39886,-29.32108,26146.46935,17.21677,26133.39886,17.04336
28312.1434,-244.1171,28371.0434,-234.1171,28371.0434,-239.1171
27905.52937,-912.2387,27923.40437,-876.2387,27904.52937,-876.2387
26717.50328,467.00194000000005,26727.50328,477.00194000000005,26722.00328,472.00194000000005
26633.741869999998,-242.1489,26692.741869999998,-237.6489,26632.741869999998,-240.6489
28844.72445,-75.48493,28869.91292,-48.638529999999996,28843.724439999998,-62.061730000000004
28090.148660000003,526.05228,28104.33866,547.80228,28089.148660000003,526.05228
27340.569369999997,901.34113,27372.2868,934.0585599999999,27355.82662,917.7803
27795.260739999998,841.35044,27819.97607,861.9768300000001,27806.98977,851.6849199999999
27843.22583,-872.19826,27868.5452,-845.55119,27855.38552,-858.6423599999999
28328.90255,286.20915,28337.90255,297.20915,28332.90255,291.70915
28427.3309,-276.1171,28436.3309,-265.1171,28431.3309,-270.6171
26462.003569999997,-1060.11869,26521.003569999997,-1030.11869,26461.003569999997,-1030.11869
26861.08118,-947.08495,26886.64275,-923.8254699999999,26873.3831,-938.005
28398.57189,504.62155,28424.218960000002,530.94092,28411.12779,517.78124
28432.1434,-270.6171,28435.6434,-240.6171,28434.1434,-270.6171
27288.260560000002,692.21206,27305.573060000002,704.21206,27304.760560000002,692.21206
27035.310039999997,-354.93429,27052.310039999997,-330.93429,27034.34673,-331.02771
28211.255189999996,526.05228,28225.44519,547.80228,28210.255189999996,526.05228
26880.92865,-306.32921,26884.42865,-264.32921,26881.42865,-264.32921
28060.03457,-460.04571,28085.353939999997,-433.39864000000006,28072.194260000004,-446.48981
26828.10585,-1112.10486,26853.667419999998,-1088.84538,26840.407769999998,-1103.0249099999999
27316.113339999996,-352.67478,27370.113339999996,-325.17478,27315.113339999996,-325.17478
28143.29185,-474.76212000000004,28165.28298,-457.73429000000004,28143.61575,-457.73429000000004
28330.54005,-510.30077,28339.54005,-450.40077,28334.54005,-450.40077
27567.3006,320.86704,27581.4906,342.61704,27581.4906,342.61704
26121.54723,-306.39701,26131.54723,-296.39701,26126.04723,-301.39701
27686.34051,33.06645,27722.184210000003,69.99063000000001,27703.629080000002,51.71888
27354.89313,679.96735,27372.20563,691.96735,27354.70563,691.96735
28213.25678,-504.63285999999994,28238.57615,-477.98579000000007,28225.416460000004,-491.07696
26867.86507,467.14578,26877.86507,477.14578,26872.36507,472.14578
27118.20783,-384.78982,27140.08874,-361.90891,27117.378589999997,-376.36907
26405.43437,-1164.08925,26430.99594,-1140.8297699999998,26417.69402,-1149.90973
28312.2293,559.89098,28371.2293,564.39098,28311.2293,561.39098
28823.777739999998,-663.1691099999999,28858.67774,-653.1691099999999,28858.67774,-658.1691099999999
27594.31636,320.4811,27608.506360000003,342.2311,27608.506360000003,342.2311
26838.17757,466.45828,26847.17757,477.45828,26842.17757,471.95828
28853.351169999998,643.48601,28878.67054,670.13308,28865.51085,657.0419099999999
26162.94178,632.15679,26197.94178,636.65679,26197.94178,635.15679
27407.68669,-702.13584,27464.68669,-679.13584,27435.68669,-690.63584
26861.16763,-1112.10486,26886.72921,-1088.84538,26873.46956,-1103.0249099999999
26432.46654,-1111.78088,26458.02811,-1088.5214,26444.76846,-1102.70092
28530.051369999997,-303.6695,28555.698439999996,-277.35013,28542.60727,-290.50982
28202.23572,557.89098,28261.13572,567.89098,28261.13572,562.89098
28328.90255,406.20915,28337.90255,417.20915,28332.90255,411.70915
28469.26513,205.54157,28484.26513,221.54157,28468.26513,205.54157
28259.75053,-599.8032599999999,28263.25053,-569.8032599999999,28260.25053,-569.8032599999999
27288.260560000002,656.21206,27305.573060000002,668.21206,27304.760560000002,656.21206
28854.17774,-664.4816099999999,28864.17774,-654.4816099999999,28858.67774,-659.4816099999999
28336.71505,471.70915,28365.71505,476.20915,28365.71505,474.70915
27437.86765,-477.65671,27461.140860000003,-449.1449,27461.140860000003,-463.40081
28075.63572,531.49098,28084.63572,561.39098,28079.63572,561.39098
28299.064210000004,359.29148,28321.05534,376.31932,28299.388110000004,376.31932
27484.766669999997,-470.20409000000006,27505.516669999997,-455.01409,27505.516669999997,-470.20409000000006
26835.55257,346.45828,26844.55257,357.45828,26839.55257,351.95828
26573.84187,-244.1489,26632.741869999998,-234.1489,26632.741869999998,-239.1489
26336.18449,-390.72212,26345.18449,-330.82212000000004,26340.18449,-330.82212000000004
27293.09873,1005.67476,27407.886880000002,1029.6747599999999,27311.886880000002,1005.67476
28255.19443,-245.44609,28265.19443,-235.44609,28259.69443,-240.44609
26677.864690000002,-1060.11869,26736.864690000002,-1030.11869,26676.864690000002,-1030.11869
26582.003569999997,-1060.11869,26641.003569999997,-1030.11869,26581.003569999997,-1030.11869
28823.63897,619.03515,28858.63897,623.53515,28822.63897,620.53515
26343.68449,-449.72212,26371.68449,-391.72212,26357.18449,-420.72212
28312.4875,199.47578000000001,28371.4875,203.97578000000001,28371.4875,202.47578000000001
26162.94178,774.67624,26197.94178,779.17624,26197.94178,777.67624
27912.06597,861.98414,27971.06597,891.98414,27911.06597,891.98414
26197.54723,-301.20951,26201.04723,-241.20951000000002,26198.04723,-241.20951000000002
27740.76644,896.5527800000001,27760.39283,922.26811,27750.10093,909.5390800000001
28825.15878,-755.55275,28860.15878,-751.05275,28860.15878,-752.55275
26201.94178,630.65679,26236.94178,635.15679,26200.94178,632.15679
28276.22373,-425.34924,28301.54309,-398.70217,28288.383410000002,-412.25806
27328.28397,-527.74449,27363.40075,-491.50777,27345.458539999996,-509.4249
28777.067710000003,615.1271,28787.067710000003,625.1271,28781.567710000003,620.1271
26741.35218,-999.3933300000001,26766.91375,-976.13385,26753.61183,-985.2138
26236.71159,-358.59846,26257.46159,-343.40846,26235.71159,-343.40846
27380.84982,-700.23469,27396.877660000002,-677.24356,27394.98202,-677.24356
28136.19443,-282.63358999999997,28139.69443,-240.63359,28136.69443,-240.63359
28527.29857,531.3688,28554.496260000004,559.56648,28540.39741,545.4676400000001
28173.14513,406.11385,28182.14513,417.11385,28177.14513,411.61385
28209.38612,-299.35701,28235.03319,-273.03765,28221.94202,-286.19732999999997
26703.3332,526.17749,26712.3332,537.17749,26707.3332,531.67749
28029.68545,362.5386,28058.58545,372.5386,28058.58545,367.5386
28331.52755,466.20915,28340.52755,477.20915,28335.52755,471.70915
28743.13897,681.34765,28753.13897,691.34765,28747.63897,686.34765
28329.22755,-515.80077,28338.22755,-504.80077,28333.22755,-510.30077
26194.12928,721.17624,26203.12928,732.17624,26198.12928,726.67624
27369.10459,-986.9470699999999,27394.42395,-960.3,27381.26427,-973.3911699999999
28350.05136,-581.88346,28364.241360000004,-560.13346,28364.241360000004,-560.13346
28348.84522,-385.28222999999997,28370.83636,-368.25439,28369.51246,-385.28222999999997
26577.615,-330.30077,26606.615,-325.80077,26606.615,-327.30077
28330.54005,-450.30077,28339.54005,-390.40077,28334.54005,-390.40077
27517.020160000004,309.95272,27588.020160000004,314.45272,27516.020160000004,311.45272
28023.18545,306.0386,28032.18545,365.9386,28027.18545,365.9386
26649.1457,531.67749,26706.1457,560.67749,26677.1457,546.17749
26759.303219999998,-599.90698,26762.803219999998,-569.90698,26761.303219999998,-599.90698
26858.02835,526.86724,26872.21835,548.61724,26857.02835,526.86724
27300.16307,34.45487,27336.45328,71.78546999999999,27317.65881,52.94217
27114.82174,-286.34921,27149.82174,-250.89612999999997,27113.82174,-250.62267000000003
28083.25053,-598.8032599999999,28140.25053,-569.8032599999999,28111.25053,-584.3032599999999
26633.84187,-244.1489,26692.741869999998,-234.1489,26692.741869999998,-239.1489
26544.615,-450.30077,26572.615,-392.30077,26558.115,-421.30077
26457.62128,-245.4614,26467.62128,-235.4614,26462.12128,-240.4614
28023.18545,387.52133,28032.18545,447.42132999999995,28027.18545,447.42132999999995
28257.19443,-270.53359,28266.19443,-240.63359,28261.19443,-270.53359
28030.29125,-485.34317000000004,28058.29125,-427.34317000000004,28043.79125,-456.34317000000004
28644.97035,637.78434,28672.97035,695.78434,28658.47035,666.78434
26585.307819999998,-946.7609699999999,26610.86939,-923.5014800000001,26597.60974,-937.68101
26358.34359,-385.00341000000003,26379.09359,-369.81341000000003,26379.09359,-385.00341000000003
27084.85244,-124.68836,27109.35244,-94.68836,27109.35244,-124.68836
28029.29125,-408.94449,28058.29125,-404.44449,28028.29125,-407.44449
28562.008039999997,345.6358,28591.98545,377.88979,28576.49675,345.6358
28776.058839999998,-664.9472599999999,28786.058839999998,-654.9472599999999,28780.558839999998,-659.9472599999999
26985.62193,361.44102999999996,26995.62193,371.44102999999996,26990.12193,366.44102999999996
28074.75053,-599.70326,28083.75053,-569.8032599999999,28078.75053,-599.70326
28337.71505,351.70915,28365.71505,409.70915,28351.21505,380.70915
26582.003569999997,-1141.75954,26641.003569999997,-1111.75954,26581.003569999997,-1111.75954
26660.00328,287.31444,26689.00328,291.81444,26659.00328,288.81444
26961.12193,301.75352999999996,26990.12193,306.25352999999996,26960.12193,303.25352999999996
27694.391010000003,-131.25846,27718.939830000003,-107.29106000000002,27694.417510000003,-119.27478
28779.17774,-598.8566099999999,28789.17774,-588.8566099999999,28783.67774,-593.8566099999999
28021.47875,-491.84317000000004,28030.47875,-480.84317000000004,28025.47875,-486.34317000000004
28826.303930000002,-815.43708,28854.303930000002,-757.43708,28839.803930000002,-786.43708
28240.96662,-581.88346,28255.156619999998,-560.13346,28255.156619999998,-560.13346
26753.741869999998,-270.6489,26757.241869999998,-240.6489,26755.741869999998,-270.6489
26425.50044,-494.65435,26429.00044,-464.65435,26427.50044,-494.65435
26654.02137,526.86724,26668.211369999997,548.61724,26653.02137,526.86724
28024.49795,502.02133,28033.49795,513.02133,28028.49795,507.52133
28818.13897,618.34765,28828.13897,628.34765,28822.63897,623.34765
28142.13572,559.89098,28201.13572,564.39098,28141.13572,561.39098
26602.115,-335.11327,26612.115,-325.11327,26606.615,-330.11327
28026.68545,387.52133,28030.18545,447.52133,28028.68545,387.52133
26694.00328,292.81444,26722.00328,350.81444,26707.50328,321.81444
26196.51917,534.9648900000001,26205.51917,545.9648900000001,26200.51917,540.4648900000001
28205.45763,283.80135,28215.45763,293.80135,28209.95763,288.80135
28054.18545,379.70883,28064.18545,389.70883,28058.68545,384.70883
26574.615,-390.30077,26578.115,-330.30077,26576.615,-390.30077
27403.3605,635.85018,27414.3605,654.16268,27414.3605,653.35018
28189.452839999998,197.21748,28199.452839999998,207.21748,28193.952839999998,202.21748
26432.380090000002,-946.7609699999999,26457.94166,-923.5014800000001,26444.68201,-937.68101
28746.37777,-759.03356,28781.27777,-749.03356,28781.27777,-754.03356
28143.29185,-383.71398999999997,28165.28298,-366.68615,28143.61575,-366.68615
26933.384260000003,258.98322,26962.284260000004,268.98322,26932.384260000003,263.98322
27740.76644,953.6021400000001,27760.39283,979.31747,27750.10093,966.58844
28150.427010000003,-509.35328,28178.427010000003,-451.35328,28163.927010000003,-480.35328
27671.459130000003,-172.66766,27692.459130000003,-150.66766,27681.459130000003,-161.66766
26840.36507,291.95828,26843.86507,351.95828,26842.36507,291.95828
28818.49024,-539.1691099999999,28827.49024,-528.1691099999999,28822.49024,-533.6691099999999
27810.29678,-1187.57295,27827.29678,-1175.57295,27827.29678,-1187.57295
26483.68794,-500.15435,26492.68794,-489.15435,26487.68794,-494.65435
26756.803219999998,-605.09448,26766.803219999998,-595.09448,26761.303219999998,-600.09448
28134.19443,-282.63358999999997,28143.19443,-240.73359,28138.19443,-282.63358999999997
28336.71505,288.70915,28365.71505,293.20915,28365.71505,291.70915
27915.395660000002,841.35044,27940.110989999997,861.9768300000001,27927.124689999997,851.6849199999999
26203.591,493.61004,26260.591,522.61004,26231.591,508.11004
28308.34884,-599.8032599999999,28311.84884,-569.8032599999999,28310.34884,-599.8032599999999
28307.6434,-270.6171,28311.1434,-240.6171,28308.1434,-240.6171
26987.67636,448.2332,26996.67636,508.1332,26991.67636,448.2332
28876.18413,698.61968,28890.37413,720.36968,28890.37413,720.36968
26157.44178,772.48874,26167.44178,782.48874,26161.94178,777.48874
28042.452839999998,197.21748,28052.452839999998,207.21748,28046.952839999998,202.21748
28378.41933,217.93241,28392.609330000003,239.68241,28392.609330000003,239.68241
26961.12193,299.75352999999996,26990.021930000003,309.75352999999996,26990.021930000003,304.75352999999996
27533.224210000004,491.68479,27558.54358,518.33185,27545.383889999997,505.24068
26602.115,-518.11327,26612.115,-508.11327,26606.615,-513.11327
26198.94178,726.67624,26202.44178,774.67624,26200.94178,726.67624
26660.00328,292.81444,26688.00328,350.81444,26673.50328,321.81444
26961.12193,308.25352999999996,26989.12193,366.25352999999996,26974.62193,337.25352999999996
27408.47224,-353.62825,27443.97224,-328.12825,27443.97224,-328.12825
27313.996160000002,-705.01253,27331.732239999998,-680.95525,27327.95539,-680.95525
26544.715,-516.80077,26573.615,-506.80077,26573.615,-511.80077
26421.94709,-389.84791,26430.94709,-359.94791000000004,26425.94709,-389.84791
27391.3605,635.85018,27402.3605,654.16268,27402.3605,653.35018
28150.52701,-333.85328,28179.427010000003,-323.85328,28149.52701,-328.85328
26342.772109999998,-606.40698,26401.67211,-596.40698,26341.772109999998,-601.40698
28747.39483,500.2633,28775.39483,558.2633,28760.89483,529.2633
28622.65385,702.38096,28632.65385,712.38096,28627.15385,707.38096
27641.77343,-351.36579,27666.27343,-321.36579,27640.77343,-321.36579
26175.07011,647.06888,26189.26011,668.81888,26189.26011,668.81888
27354.45623,-1003.9623300000001,27375.20623,-988.7723300000001,27375.20623,-1003.9623300000001
26337.18449,-515.90962,26347.18449,-505.90962,26341.68449,-510.90962
26338.272109999998,-599.90698,26341.772109999998,-569.90698,26338.772109999998,-569.90698
28201.35053,-606.3032599999999,28260.25053,-596.3032599999999,28200.35053,-601.3032599999999
26639.25042,-605.09448,26649.25042,-595.09448,26643.75042,-600.09448
27905.52937,-876.2187,27923.40437,-840.2187,27904.52937,-840.2187
26867.86507,284.14578,26877.86507,294.14578,26872.36507,289.14578
26639.48689,-275.50555,26653.67689,-253.75555,26638.48689,-275.50555
